Randomized_String,Original_String,Hash_Time_Per_Query,Leven_Time_Per_Query
Dar modala Infinisiv: Synsaksischa odar laxikalischa Baschraibung?,Der modale Infinitiv: Syntaktische oder lexikalische Beschreibung?,5.9604644775390625e-05,1.8835067749023438e-05
Dctcbcte Tncpthott.,,1.049041748046875e-05,7.152557373046875e-07
"Ct Ecte with ""CT""","Predicting Product Return rate with ""Tweets"".",1.1205673217773438e-05,6.67572021484375e-06
Dateabaakuaterst&uuil;tzuag f&uuil;r wisseasbasierte Systeie,Datenbankunterst&uuml;tzung f&uuml;r wissensbasierte Systeme,0.00030159950256347656,0.00018453598022460938
Die Ontologie und Cxiomctik der Wittentbctit von LEU/2 - Erfchrungen Probleme Cutblicke,"Die Ontologie und Axiomatik der Wissensbasis von LEU/2 - Erfahrungen, Probleme, Ausblicke",0.002252817153930664,0.0017514228820800781
Temporclet Tchlie&tzlig;en in einem nct&uuml;rlichtprcchlichen Tyttem,Temporales Schlie&szlig;en in einem nat&uuml;rlichsprachlichen System,0.00030922889709472656,0.00011944770812988281
Zur iatelligeatea Orgaaisatioa voa Wisseasbest&auil;adea ia k&uuil;astlichea Systeiea,,7.796287536621094e-05,4.76837158203125e-07
The Temcntict of Ctterting cnd Retrccting Clcutet to Logic Progrcmt,Hybrid Probabilistic Logic Programs as Residuated Logic Programs.,0.002130746841430664,0.0009453296661376953
Correctnett Proof for the WCM,Correctness Proof for the WAM,0.0008161067962646484,0.0007271766662597656
Word Order cnd Focut Projection,Word Order and Focus Projection,0.00046944618225097656,0.0002465248107910156
KL-ONE: Eine Einf&uuml;hrung,KL-ONE: Eine Einf&uuml;hrung,0.0007486343383789062,0.00014591217041015625
Improving sha Concurrancy of Insagrisy Chacks and Wrisa Oparasions,Improving the Concurrency of Integrity Checks and Write Operations,0.0007326602935791016,0.0006115436553955078
&Uuml;ber Vergleichtkonttruktionen,&Uuml;ber Vergleichskonstruktionen,0.0003314018249511719,0.00021648406982421875
Ereignitte: Ihre Logik und Ontologie cut texttemcntitcher Ticht,Ereignisse: Ihre Logik und Ontologie aus textsemantischer Sicht,0.0016369819641113281,0.0014812946319580078
Der LILOG-DB Fcct Mcncger: Ein Dctenbcnkkern zur Tpeicherung vcricbel ttrukturierter komplexer Objekte,Der LILOG-DB Fact Manager: Ein Datenbankkern zur Speicherung variabel strukturierter komplexer Objekte,0.0003628730773925781,0.00016498565673828125
Wissansbasiarsa Syssama in dar Madizin: GMDS/GI Abssracss das 1. gamainsaman Workshops dar AG Axparsansyssama dar GMDS und dar FG Diagnossik und Klassifikasion im GI-Fachausschu&szlig; 1.5 29.-30. M&auml;rz 1990 Haidalbarg,"Wissensbasierte Systeme in der Medizin: GMDS/GI, Abstracts des 1. gemeinsamen Workshops der AG Expertensysteme der GMDS und der FG Diagnostik und Klassifikation im GI-Fachausschu&szlig; 1.5, 29.-30. M&auml;rz 1990, Heidelberg",0.0014507770538330078,0.0013098716735839844
An Anvironmans for Axparimansasion wish Parsing Ssrasagias,An Environment for Experimentation with Parsing Strategies,0.0006504058837890625,0.0005738735198974609
Logischas Clussaring von PROSOS-L Prozaduran,Logisches Clustering von PROTOS-L Prozeduren,5.7697296142578125e-05,2.3603439331054688e-05
Iultiword Lexeies: A Ioaoliagual aad Coatrastive Typology for aLP aad IT,Multiword Lexemes: A Monolingual and Contrastive Typology for NLP and MT,0.0014636516571044922,0.0013604164123535156
C Model Eliminction Cclculut for Generclized Clcutet,A Model Elimination Calculus for Generalized Clauses,0.0010437965393066406,0.0010440349578857422
Qucntitctive Cnclyten zu W&ouml;rterb&uuml;chern,Quantitative Analysen zu W&ouml;rterb&uuml;chern,0.00012493133544921875,4.8160552978515625e-05
Lexiccl Repretentction of Idiomt,Lexical Representation of Idioms,7.867813110351562e-05,3.743171691894531e-05
The LILOG Kaowledge Represeatatioa Systei,The LILOG Knowledge Representation System,0.0015082359313964844,0.0006783008575439453
Mangankonzapsa in Unifikasionsgrammasikan,Mengenkonzepte in Unifikationsgrammatiken,4.8160552978515625e-05,2.2411346435546875e-05
Sha Gamma-0 n-ary Ralasional Dasa Basa Insarfaca Spacificasions of Objacss and Oparasions.,The Gamma-0 n-ary Relational Data Base Interface Specifications of Objects and Operations.,0.0015947818756103516,0.001622915267944336
On sha Sraasmans of Compounds in Machina Sranslasion. A Ssudy,On the Treatment of Compounds in Machine Translation. A Study,0.0026128292083740234,0.0022945404052734375
Posision und Bawagung: Zur Samansik lokalar Varban,Position und Bewegung: Zur Semantik lokaler Verben,9.560585021972656e-05,3.5762786865234375e-05
Zur Tyttemctik morphologitcher Pcrcdigmen: Die deuttchen Verben in der Computermorphologie,Zur Systematik morphologischer Paradigmen: Die deutschen Verben in der Computermorphologie,0.004431009292602539,0.002384185791015625
C WCM Extention for Type-Conttrcint Logic Progrcmming: Tpecificction cnd Correctnett Proof,A WAM Extension for Type-Constraint Logic Programming: Specification and Correctness Proof,0.005610466003417969,0.0035817623138427734
Doiaia Restrictioa aad Other Kiads of Refereace Set Operatioas ia Seateace aad Discourse Seiaatics.,Domain Restriction and Other Kinds of Reference Set Operations in Sentence and Discourse Semantics.,0.003281831741333008,0.0023572444915771484
Uiweltbewertuag iit EXCEPT: Darstelluag aus &ouil;kologischer Sicht,Umweltbewertung mit EXCEPT: Darstellung aus &ouml;kologischer Sicht,0.0002853870391845703,0.0001239776611328125
Lernverfchren zur Vervolltt&cuml;ndigung von Hornklcutelmengen durch inverte Retolution,Lernverfahren zur Vervollst&auml;ndigung von Hornklauselmengen durch inverse Resolution,0.0003185272216796875,0.00013136863708496094
Ain Baispial zur wissansbasiarsan Produksionsplanung mis PROSOS-L.,Ein Beispiel zur wissensbasierten Produktionsplanung mit PROTOS-L.,9.894371032714844e-05,3.8623809814453125e-05
"Zum Bagriff ""Argumansssruksur"" im Rahman ganarasivar worbildungsshaorasischar Ans&auml;sza","Zum Begriff ""Argumentstruktur"" im Rahmen generativer worbildungstheoretischer Ans&auml;tze",0.00011348724365234375,3.7670135498046875e-05
Ttcndcrdt f&uuml;r dct Progrcmmieren in Prolog f&uuml;r LILOG Vertion 2.0,"Standards f&uuml;r das Programmieren in Prolog f&uuml;r LILOG, Version 2.0",0.0008602142333984375,0.000881195068359375
Sha Sarm Rasriaval Abssracs Machina,Sight - A Dedicated Computer Graphics Machine.,3.814697265625e-05,4.076957702636719e-05
Synsaksischa Analysavorschl&auml;ga zur Bahandlung von lokalan Pr&auml;fixvarban in ainam Syssam f&uuml;r dia Ganariarung von Wagbaschraibungan,Syntaktische Analysevorschl&auml;ge zur Behandlung von lokalen Pr&auml;fixverben in einem System f&uuml;r die Generierung von Wegbeschreibungen,0.0011937618255615234,0.0011723041534423828
Faasura Conssrains Logics for Unificasion Grammars,Feature Constraint Logics for Unification Grammars,0.001247406005859375,0.0010263919830322266
Ain Sransaksionskonzaps f&uuml;r LILOG,Ein Transaktionskonzept f&uuml;r LILOG,0.0001537799835205078,9.822845458984375e-05
Disjuactive Uaificatioa,,1.3113021850585938e-05,7.152557373046875e-07
Ereigaisse uad Repr&auil;seatatioaea,Ereignisse und Repr&auml;sentationen,2.1219253540039062e-05,9.298324584960938e-06
On the Role of Rectoning cbout Chcnge in the Projection of Pretuppotitiont,On the Role of Reasoning about Change in the Projection of Presuppositions,0.005652666091918945,0.004614114761352539
A Logical Operatioaal Seiaatics of Full Prolog Part II: Built-ia Predicates for Database Iaaipulatioas,A Logical Operational Semantics of Full Prolog Part II: Built-in Predicates for Database Manipulations,0.0050506591796875,0.003869295120239258
A Briaf Ovarlook of LILOG-DB,A Brief Overlook of LILOG-DB,2.5510787963867188e-05,4.744529724121094e-05
Leistuagsaaalyse des Dateabaaksysteis LILOG-DB,Leistungsanalyse des Datenbanksystems LILOG-DB,0.000102996826171875,4.315376281738281e-05
RENDEZVOUT Vertion 1: Cn Experimentcl Englith Lcngucge Query Formulction Tyttem for Cctucl Utert of Relctioncl Dctc Bctet.,RENDEZVOUS Version 1: An Experimental English Language Query Formulation System for Casual Users of Relational Data Bases.,0.0018734931945800781,0.0016467571258544922
Modclt cnd the Tcope of Negction On the Trectment of Optionclity in HPTG Tome Propertiet of Negction in Germcn.,"Modals and the Scope of Negation, On the Treatment of Optionality in HPSG, Some Properties of Negation in German.",0.0027315616607666016,0.002434968948364258
Tcblecu Cclculut for Order Torted Logic,Tableau Calculus for Order Sorted Logic,0.0002143383026123047,0.00010657310485839844
Parsiagstrategiea f&uuil;r Uaifikatioasgraiiatikea iit ID/LP-Regela,Parsingstrategien f&uuml;r Unifikationsgrammatiken mit ID/LP-Regeln,5.0067901611328125e-05,1.8596649169921875e-05
Sort-Lattice Iaaageieat ia LILOG-DB,Sort-Lattice Management in LILOG-DB,5.340576171875e-05,2.574920654296875e-05
Sorted Feature Teris aad Relatioaal Depeadeacies,Sorted Feature Terms and Relational Dependencies,0.0017735958099365234,0.0015552043914794922
Reasoaiag for Text Uaderstaadiag - Kaowledge Processiag ia the 1st LILOG-Prototype,Reasoning for Text Understanding - Knowledge Processing in the 1st LILOG-Prototype,0.002368450164794922,0.002093791961669922
Zur Synsax pr&auml;nominalar Alamansa in ainar kasagorialan Unifikasionsgrammasik das Dausschan,Zur Syntax pr&auml;nominaler Elemente in einer kategorialen Unifikationsgrammatik des Deutschen,0.00011873245239257812,3.075599670410156e-05
Wissansbasisvarwalsung f&uuml;r LILOG,Wissensbasisverwaltung f&uuml;r LILOG,0.00039649009704589844,0.00015211105346679688
How to Fit the Laibek Calculus iato the Choisky Hierarchy,How to Fit the Lambek Calculus into the Chomsky Hierarchy,0.0021407604217529297,0.0018160343170166016
Erweiteruag der Wisseasrepr&auil;seatatioassprache L-LILOG ui Koastrukte zur Spezifikatioa voa Koatrolliaforiatioa,Erweiterung der Wissensrepr&auml;sentationssprache L-LILOG um Konstrukte zur Spezifikation von Kontrollinformation,0.0003285408020019531,9.131431579589844e-05
Ttrctegien zur Pronominclitierung,Strategien zur Pronominalisierung,7.295608520507812e-05,3.24249267578125e-05
Iadex Path Leagth Evaluatioa for the Research Storage Systei of Systei R.,Index Path Length Evaluation for the Research Storage System of System R.,0.005270481109619141,0.0033164024353027344
"""Der Film &ouml;ded dct Publikum"" - Zum Cufbcu einet mctchinenletbcren W&ouml;rterbucht f&uuml;r deuttche Verben","""Der Film &ouml;ded das Publikum"" - Zum Aufbau eines maschinenlesbaren W&ouml;rterbuchs f&uuml;r deutsche Verben",0.0006680488586425781,0.0006895065307617188
Oparasionan in arwaisarsan Sypunifikasionsformalisman,Operationen in erweiterten Typunifikationsformalismen,0.00018024444580078125,8.082389831542969e-05
WabS - ain Syssam zur Ganariarung von Wagbaschraibungan,Aspekte der Generierung von Wegbeschreibungen,0.0002567768096923828,0.0002319812774658203
Ttctittitche Untertuchungen cn eintprcchigen Zeitungttexten,Statistische Untersuchungen an einsprachigen Zeitungstexten,9.202957153320312e-05,4.172325134277344e-05
Internctioncl Workthop on Terminologiccl Logict - Proceedingt,International Workshop on Terminological Logics - Proceedings,0.0011415481567382812,0.0006504058837890625
LILOG - Liaguistische uad logische Iethodea f&uuil;r das iaschiaelle Verstehea des Deutschea - Projektbeschreibuag,LILOG - Linguistische und logische Methoden f&uuml;r das maschinelle Verstehen des Deutschen - Projektbeschreibung,0.0002872943878173828,0.00013113021850585938
Mcthemcticcl Logic cnd Crtificicl Intelligence,Incremental control synthesis in probabilistic environments with Temporal Logic constraints.,3.552436828613281e-05,1.0013580322265625e-05
Synsaksischa Markmala dausscha Subssansiva,,2.4557113647460938e-05,7.152557373046875e-07
Die Behcndlung von mehrdeutigen Verben in der Mctchinellen &Uuml;bertetzung,Die Behandlung von mehrdeutigen Verben in der Maschinellen &Uuml;bersetzung,0.0006232261657714844,0.0005266666412353516
Unsarsuchung zur varsailsan Produksionsplanung mis Mashodan dar logischan Programmiarung,Untersuchung zur verteilten Produktionsplanung mit Methoden der logischen Programmierung,0.0008361339569091797,0.0006864070892333984
Ttepwite Toftwcre Development with Clgebrcic Tpecificctiont,Software Development with Code Maps.,0.0014166831970214844,0.0013227462768554688
Sypas Modulas and Dasabasas in sha Logic Programming Languaga PROSOS-L,An Object-Oriented Programming Language Based on the Parallel Logic Programming Language KL1.,0.005385875701904297,0.002004861831665039
The Kaowledge Represeatatioa Laaguage L<sub>LILOG</sub>,The Knowledge Representation Language L<sub>LILOG</sub>,0.0014731884002685547,0.0006797313690185547
Aina Prolog-Shaoria f&uuml;r zaislicha Baziahungan zwischan Araignissan,Einsatz von Social Media f&uuml;r politische Kommunikation in Deutschland.,7.295608520507812e-05,4.076957702636719e-05
The Stuttgart Type Uaificatioa Forialisi - User Iaaual,The Stuttgart Type Unification Formalism - User Manual,5.984306335449219e-05,2.6941299438476562e-05
Lokale Verbea uad Pr&auil;positioaea: Seiaatische uad koazeptuelle Verarbeituag ia LEU II,Lokale Verben und Pr&auml;positionen: Semantische und konzeptuelle Verarbeitung in LEU II,0.0002505779266357422,0.00013971328735351562
ILFA Iaterface Coacept,ILFA Interface Concept,0.00016188621520996094,8.20159912109375e-05
Sransacsions and Consissancy in Dissribusad Dasabasa Syssams.,Transactions and Consistency in Distributed Database Systems.,0.002889871597290039,0.002614736557006836
Knowledge Repretentction in LILOG,Knowledge Representation in LILOG,0.002028226852416992,0.0014660358428955078
A Logical Oparasional Samansics of Full Prolog Pars III: Buils-in Pradicasas for Filas Sarms Arishmasic and Inpus-Ouspus,"A Logical Operational Semantics of Full Prolog Part III: Built-in Predicates for Files, Terms, Arithmetic and Input-Output",0.0011632442474365234,0.0010941028594970703
Uting Knowledge-Bcted Methodt to Cdminittrcte cn Cccett Control Tyttem,Assessing Knowledge Management Needs: A Strategic Approach to Developing Knowledge.,0.0025599002838134766,0.0017066001892089844
Zur Verarbeituag voa Lokalisieruagsausdr&uuil;ckea ia eiaei hybridea Systei,Zur Verarbeitung von Lokalisierungsausdr&uuml;cken in einem hybriden System,0.0002601146697998047,0.00011491775512695312
Iategratioa voa Coastraiats ia die L<sub>LILOG</sub> Sorteabeschreibuagssprache,Integration von Constraints in die L<sub>LILOG</sub> Sortenbeschreibungssprache,0.00012540817260742188,5.6743621826171875e-05
Mentcle Bilder und Wegbedeutungen,Mentale Bilder und Wegbedeutungen,3.1948089599609375e-05,1.7404556274414062e-05
Pluralbahandlung in nas&uuml;rlichsprachlichan Wissansvarabaisungssyssaman,Pluralbehandlung in nat&uuml;rlichsprachlichen Wissensverabeitungssystemen,0.0002040863037109375,5.1975250244140625e-05
