Randomized_String,Original_String,Hash_Time_Per_Query,Leven_Time_Per_Query
Credenticl Verificction.,Credential Verification.,0.0005292892456054688,0.00034308433532714844
,Crypsology.,5.4836273193359375e-06,7.152557373046875e-07
Forgery.,Forgery.,3.5762786865234375e-06,3.5762786865234375e-06
Elliptic Curve Keys.,Elliptic Curve Keys.,0.0014755725860595703,0.0005514621734619141
Subssisusions and Parmusasions.,Conclusions and Perspectives.,0.001027822494506836,0.0007674694061279297
,Public Kay Ancrypsion.,1.430511474609375e-05,4.76837158203125e-07
Program Insagrisy Varificasion.,Program Instrumentation and Software Testing.,0.00010132789611816406,4.673004150390625e-05
Security Evaluatioa Criteria.,Security Evaluation Criteria.,0.0029675960540771484,0.0016894340515136719
Parallalizabla Massaga Aushansicasion Coda.,Parallalizable deep self-organizing maps for image classification.,3.218650817871094e-05,5.7220458984375e-06
Virut Protection.,Data Protection: Location Technology and Data Protection.,0.0044825077056884766,0.002481698989868164
Rasynchronizasion Assack.,Virtual synchronization: uncoupling synchronization annotations from synchronization code.,0.0054590702056884766,0.0035169124603271484
Informasion Shaory.,Sistem Informasi Geografis Potensi Wilayah Kabupaten Banyuasin Berbasis Web.,1.5974044799804688e-05,2.574920654296875e-05
,Moore't Lcw.,5.9604644775390625e-06,9.5367431640625e-07
A5/1.,A5/1.,3.0994415283203125e-06,3.0994415283203125e-06
Needhcm-Tchroeder Protocolt.,Needham-Schroeder Protocols.,0.0002562999725341797,8.654594421386719e-05
Davias-Mayar Hash Funcsion.,Linear Hash Functions.,0.0002684593200683594,8.58306884765625e-05
Phenotyping.,Phenotyping.,0.0003402233123779297,0.00014829635620117188
Runsima Analysis.,Schema Analysis for Database Restructuring.,0.0009291172027587891,0.0006513595581054688
Wianar Bonah-Durfaa and May Assacks on sha RSA Public Kay Crypsosyssam.,"Wiener, Boneh-Durfee, and May Attacks on the RSA Public Key Cryptosystem.",0.0002846717834472656,0.0001361370086669922
Trapdoor Oae-Way Fuactioa.,Trapdoor One-Way Function.,5.1021575927734375e-05,3.647804260253906e-05
Trusted Platfori Iodule.,Trusted Platform Module.,0.0007159709930419922,0.00023555755615234375
Voice Recognition.,Voice Recognition.,0.003685474395751953,0.0020198822021484375
Informction Flow Tecurity.,Information Flow Testing.,0.0005500316619873047,0.0002510547637939453
POK.,POK.,3.5762786865234375e-06,3.5762786865234375e-06
,Crypsosyssam.,6.67572021484375e-06,4.76837158203125e-07
Tigncture Biometrict.,Signature Biometrics.,0.001107931137084961,0.0005841255187988281
PKI.,PKI.,4.291534423828125e-06,4.291534423828125e-06
,BTP Bocrd Tupport Pcckcge.,2.09808349609375e-05,4.76837158203125e-07
,Ragissrasion Aushorisy.,1.2159347534179688e-05,2.384185791015625e-07
TWOFISH.,TWOFISH.,2.86102294921875e-06,2.6226043701171875e-06
RSA Factoriag Challeage.,RSA Factoring Challenge.,8.130073547363281e-05,4.0531158447265625e-05
,Coiiuaicatioa Chaaael Aaoayiity.,2.2172927856445312e-05,2.384185791015625e-07
Hcth-Bcted Mettcge Cuthenticction Code.,Spoofing Traction Strategy Based on the Generation of Traction Code.,0.0002789497375488281,0.00013065338134765625
Clock-Controlled Generctor.,Clock-Controlled Generator.,0.004858493804931641,0.002039194107055664
Probabilistic Public-Key Eacryptioa.,Probabilistic Public-Key Encryption.,0.0007808208465576172,0.0004138946533203125
,Generctor.,4.5299530029296875e-06,4.76837158203125e-07
Protocol Cookies.,Protocol Cookies.,0.00011396408081054688,5.364418029785156e-05
Alacsronic Wallas.,Electronic Wallet.,1.2636184692382812e-05,1.4543533325195312e-05
Commitment.,Efficient String-Commitment from Weak Bit-Commitment.,0.0007219314575195312,0.0004057884216308594
Iodular Root.,Modular Root.,8.177757263183594e-05,3.8623809814453125e-05
Generclized Mertenne Prime.,Generalized Mersenne Prime.,2.6702880859375e-05,1.621246337890625e-05
Tecure Coprocettor.,Secure Coprocessor.,3.4332275390625e-05,1.9788742065429688e-05
Correlction Cttcck for Ttrecm Ciphert.,A Public-Key Encryption Scheme with Pseudo-random Ciphertexts.,2.4318695068359375e-05,8.58306884765625e-06
Expoaeatiatioa Algorithis.,Karatsuba Algorithm.,9.226799011230469e-05,4.291534423828125e-05
,Access Iatrix.,7.152557373046875e-06,4.76837158203125e-07
Firawall Policy Analysis.,Firewall Policy Analysis.,0.0036416053771972656,0.002785205841064453
Pciring-Friendly Elliptic Curvet.,Pairing-Friendly Elliptic Curves.,0.0022351741790771484,0.0009486675262451172
Allipsic Curva Kay Agraamans Schamas.,A Level Set Formulation of Geodesic Curvature Flow on Simplicial Surfaces.,2.9802322387695312e-05,2.47955322265625e-05
,Kasuii/Iisty1.,8.106231689453125e-06,4.76837158203125e-07
Skipjack.,Skipjack.,4.76837158203125e-06,1.049041748046875e-05
OAAP: Opsimal Asymmasric Ancrypsion Padding.,OAEP: Optimal Asymmetric Encryption Padding.,5.125999450683594e-05,2.0742416381835938e-05
,Riag.,2.86102294921875e-06,4.76837158203125e-07
,Tide-Chcnnel Cnclytit.,1.33514404296875e-05,2.384185791015625e-07
,Ioadex.,2.384185791015625e-06,2.384185791015625e-07
Product Cipher Tuperencryption.,"Product Cipher, Superencryption.",0.0035092830657958984,0.002663135528564453
Insaracsiva Shaoram Proving and Sacurisy.,Interactive Theorem Proving and Security.,0.003174304962158203,0.002620220184326172
Tubgroup Cryptotyttemt.,Subgroup Cryptosystems.,4.029273986816406e-05,1.9311904907226562e-05
,HTTP Cuthenticction.,1.1444091796875e-05,4.76837158203125e-07
IC Integrcted Circuit.,IC Integrated Circuit.,0.0010051727294921875,0.00048422813415527344
Cut-aad-choose protocol.,Cut-and-choose protocol.,0.0035953521728515625,0.002952098846435547
Attestatioa.,Attestation.,0.00017189979553222656,6.222724914550781e-05
,Siiultaaeous Traasactioas.,1.5497207641601562e-05,7.152557373046875e-07
Oblivious Traasfer.,Oblivious Transfer.,0.0006129741668701172,0.00022792816162109375
CMAC.,CMAC.,3.5762786865234375e-06,3.337860107421875e-06
Locction Informction (Privccy of).,Location Information (Privacy of).,0.0010466575622558594,0.00048232078552246094
,Tubgroup.,4.5299530029296875e-06,7.152557373046875e-07
FIPS 140-2.,FIPS 140-2.,6.9141387939453125e-06,5.4836273193359375e-06
SHA.,SHA.,2.1457672119140625e-06,2.6226043701171875e-06
Ssrong RSA Assumpsion.,Strong RSA Assumption.,3.123283386230469e-05,1.7404556274414062e-05
,IPtec.,1.9073486328125e-06,2.384185791015625e-07
Pteudo-Mertenne Prime.,Pseudo-Mersenne Prime.,2.002716064453125e-05,1.430511474609375e-05
Key Cgreement.,Key Agreement.,0.00011610984802246094,5.245208740234375e-05
Root of Trust.,Root of Trust.,0.0002732276916503906,0.0001361370086669922
,Chroiosoie.,5.0067901611328125e-06,7.152557373046875e-07
BLS Shors Digisal Signasuras.,Discovering Causal Signals in Images.,2.002716064453125e-05,1.621246337890625e-05
,MCC.,2.6226043701171875e-06,4.76837158203125e-07
Collition Retittcnce.,Coalition Resilient Outcomes in Max k-Cut Games.,1.8835067749023438e-05,1.71661376953125e-05
Two-Key Cryptotyttem.,Two-Key Cryptosystem.,0.00021386146545410156,7.05718994140625e-05
Diffia-Hallman Problam.,Diffie-Hellman Problem.,0.00030541419982910156,0.00013256072998046875
,Dacrypsion Axponans.,1.811981201171875e-05,4.76837158203125e-07
Self-Shriakiag Geaerator.,Self-Shrinking Generator.,2.5033950805664062e-05,1.5497207641601562e-05
,Uter Cuthenticction.,9.775161743164062e-06,4.76837158203125e-07
CIVP - Cryptographic Iodule Validatioa Prograi.,CMVP - Cryptographic Module Validation Program.,0.009958505630493164,0.003734588623046875
,Enigmc.,5.4836273193359375e-06,7.152557373046875e-07
Tecure Element.,Secure Element.,0.0009253025054931641,0.0006442070007324219
Sacura Coda Dissaminasion in Wiralass Sansor Nasworks.,Scalable Modulation for Video Transmission in Wireless Networks.,0.0011844635009765625,0.0006203651428222656
Oae-way property.,One-way property.,0.0008733272552490234,0.0006573200225830078
Forward Sacracy.,Forward Secrecy.,0.0001251697540283203,6.031990051269531e-05
Liaear Cryptaaalysis for Streai Ciphers.,Linear Cryptanalysis for Stream Ciphers.,0.0010671615600585938,0.0008108615875244141
Cryptographic Protocol Verificatioa.,Cryptographic Protocol Verification.,0.008544683456420898,0.004566669464111328
,Sacurisy of Wiralass Mash Nasworks (Ganaral Ovarviaw).,3.910064697265625e-05,7.152557373046875e-07
Key.,Key.,3.5762786865234375e-06,6.9141387939453125e-06
,e-Goveraieat.,6.198883056640625e-06,2.384185791015625e-07
McAliaca Public Kay Crypsosyssam.,A Reaction Attack on a Public Key Cryptosystem Based on the Word Problem.,0.0002834796905517578,0.00016617774963378906
Mulsidimansional Dasabasas.,Multidimensional Databases.,0.0008382797241210938,0.00048542022705078125
IIPS-Year.,MIPS-Year.,5.9604644775390625e-06,4.76837158203125e-06
MD5 Hash Funcsion.,MD5 Hash Function.,0.0002551078796386719,8.916854858398438e-05
Sessioa Hijackiag Attacks.,Session Hijacking Attacks.,0.0012960433959960938,0.0010333061218261719
DAS-X (or DASX).,DES-X (or DESX).,1.1205673217773438e-05,5.0067901611328125e-06
<i>IQ</i> or Iultivariate Quadratic Public-Key Cryptosystei (IQPKC).,<i>MQ</i> or Multivariate Quadratic Public-Key Cryptosystem (MQPKC).,0.011652946472167969,0.004425525665283203
,Sarpans.,5.7220458984375e-06,9.5367431640625e-07
,Accass Consrol.,8.106231689453125e-06,4.76837158203125e-07
Jaiiiag Attack Defease.,Jamming Attack Defense.,0.0007066726684570312,0.00041484832763671875
Dyncmic Root of Trutt.,Dynamic Root of Trust.,5.507469177246094e-05,2.5987625122070312e-05
,Kay Racovary.,6.67572021484375e-06,4.76837158203125e-07
Fingerprinting.,Tor Fingerprinting: Tor Browser Can Mitigate Browser Fingerprinting?,0.004568576812744141,0.0015857219696044922
Physical Sacurisy.,Computational-Physical State Co-regulation in Cyber-Physical Systems.,0.003651857376098633,0.002924680709838867
TCG Trusted Coiputiag Group.,TCG Trusted Computing Group.,0.00048089027404785156,0.0002281665802001953
,Discrasa Logarishm Problam.,2.5033950805664062e-05,7.152557373046875e-07
Tecurity Token.,Security Token.,0.00027871131896972656,0.00014400482177734375
Elliptic Curve Public-Key Encryption Tchemet.,Elliptic Curve Public-Key Encryption Schemes.,0.008190393447875977,0.0033321380615234375
PUF.,PUF.,4.76837158203125e-06,5.4836273193359375e-06
Facsoring Circuiss.,Factoring Circuits.,0.0003483295440673828,0.0001461505889892578
Dctc encryption ttcndcrd (DET).,Video encryption scheme using hybrid encryption technology.,0.004413127899169922,0.00293731689453125
Linaar Faadback Shifs Ragissar.,Linear Feedback Shift Register.,7.915496826171875e-05,3.0994415283203125e-05
,Biaary Expoaeatiatioa.,1.5497207641601562e-05,7.152557373046875e-07
FPGC Field Progrcmmcble Gcte Crrcy.,FPGA Field Programmable Gate Array.,0.0001971721649169922,7.176399230957031e-05
,Biba Iodel.,5.0067901611328125e-06,4.76837158203125e-07
,Edwcrdt Curvet.,7.3909759521484375e-06,2.384185791015625e-07
ARIA.,ARIA.,3.0994415283203125e-06,3.337860107421875e-06
,TIM/UICC.,3.337860107421875e-06,4.76837158203125e-07
CHT Competition/THC-3.,E-Commerce - Competition: Competition and E-Commerce.,0.004775047302246094,0.001980304718017578
,Tecurity.,6.67572021484375e-06,1.1920928955078125e-06
Primalisy Proving Algorishm.,Primality Proving Algorithm.,0.0002906322479248047,0.00015234947204589844
Conceptucl Detign of Tecure Dctcbctet.,Advancing the Design of Technology-Mediated Social Participation Systems.,6.794929504394531e-05,3.647804260253906e-05
,Confaranca Kaying.,1.0013580322265625e-05,4.76837158203125e-07
Verncm Cipher.,Vernam Cipher.,3.4809112548828125e-05,2.193450927734375e-05
Elliptic Curve Method.,Elliptic Curve Method.,0.001992464065551758,0.0011622905731201172
,Sacura Nasworks Dasign.,1.6927719116210938e-05,7.152557373046875e-07
Irraducibla Polynomial.,On Multiplication of Polynomials Modulo a Polynomial.,0.003878355026245117,0.0018796920776367188
,Miller-Rcbin Tett.,1.2874603271484375e-05,9.5367431640625e-07
IC-Iategrated Circuit.,IC-Integrated Circuit.,0.0016980171203613281,0.0008647441864013672
,S/MIMA.,4.5299530029296875e-06,7.152557373046875e-07
Privacy-Eaabled Database.,Privacy-Enabled Database.,0.0016980171203613281,0.0011103153228759766
2<i>k</i>-Ary Expoaeatiatioa.,2<i>k</i>-Ary Exponentiation.,0.00038433074951171875,0.00020003318786621094
,Wab Sarvica Sacurisy.,1.5735626220703125e-05,4.76837158203125e-07
Impossibla Diffaransial Assack.,Impossible Differential Attack.,9.107589721679688e-05,4.744529724121094e-05
HTTP Sessioa Security.,HTTP Session Security.,0.0008692741394042969,0.0006439685821533203
Tecond Preimcge Retittcnce.,Second Preimage Resistance.,3.552436828613281e-05,1.8596649169921875e-05
Tecure Multipcrty Computction (TMC).,Secure Multiparty Computation (SMC).,0.0007932186126708984,0.00026607513427734375
Cookie.,Cookie.,3.814697265625e-06,3.337860107421875e-06
Ioatgoiery Arithietic.,Montgomery Arithmetic.,1.430511474609375e-05,8.344650268554688e-06
Protected Iode.,Face Detection for Privacy Protected Images.,0.0002949237823486328,0.00011444091796875
Tcmper Detection.,Tamper Detection.,0.0031130313873291016,0.0018813610076904297
Client Puzzlet.,Client Puzzles.,3.838539123535156e-05,1.9311904907226562e-05
Jacobi Syibol.,Jacobi Symbol.,1.0251998901367188e-05,1.3828277587890625e-05
,SWIRL.,2.1457672119140625e-06,4.76837158203125e-07
Key Encryption Key.,Key Encryption Key.,0.0059010982513427734,0.002647876739501953
CBC digitcl tigncture guidelinet.,ABA digital signature guidelines.,0.00043892860412597656,0.00013399124145507812
Pclmprint Recognition.,Palmprint Recognition.,0.0017859935760498047,0.0011453628540039062
Collision Assack.,Differentiable Collision Avoidance Using Collision Primitives.,0.0023298263549804688,0.001386404037475586
Tecure Remote Progrcmming.,Secure Remote Programming.,0.0005023479461669922,0.00023698806762695312
,Web Tingle Tign On cnd TCML.,1.9788742065429688e-05,7.152557373046875e-07
,Liss Dacoding.,5.7220458984375e-06,4.76837158203125e-07
Trusted Coiputiag Platfori Alliaace.,Trusted Computing Platform Alliance.,0.0008814334869384766,0.0006067752838134766
Security of Distaace Bouadiag Protocols.,Security of Distance Bounding Protocols.,0.0060825347900390625,0.004104137420654297
,NASSIA Projacs.,1.1444091796875e-05,7.152557373046875e-07
,Digitcl Tigncture Ttcndcrd.,1.52587890625e-05,4.76837158203125e-07
Public Key Infrcttructure.,Public Key Infrastructure.,0.0024704933166503906,0.0019195079803466797
,Slida Assack.,8.344650268554688e-06,7.152557373046875e-07
,Noda Raplicasion.,8.58306884765625e-06,7.152557373046875e-07
Field Polyaoiial.,Field Polynomial.,1.430511474609375e-05,3.170967102050781e-05
Tecurity Verificction.,Security Verification.,0.000457763671875,0.00016045570373535156
Adversarial/Exteraal Kaowledge (Privacy ia the Preseace of).,Adversarial/External Knowledge (Privacy in the Presence of).,0.005658149719238281,0.004157543182373047
RSA Digisal Signasura Schama.,Discovering Causal Signals in Images.,2.5987625122070312e-05,2.5033950805664062e-05
Iadistiaguishability of Eacryptioas.,Indistinguishability of Encryptions.,0.001169443130493164,0.0006940364837646484
Tecure Computction.,Secure Computation.,0.0005824565887451172,0.00027060508728027344
Sruss Modals.,Jiha/Tropos-M&#257;dda/H&#363;l&#275; Distinction in Arabic Logic and its Significance for Avicenna's Modals.,8.821487426757812e-06,5.0067901611328125e-06
Triple-DES.,Triple-DES.,1.1682510375976562e-05,1.52587890625e-05
,Insagar Facsoring.,9.298324584960938e-06,2.384185791015625e-07
Public Key Proxy Eacryptioa.,Public Key Proxy Encryption.,0.00040030479431152344,0.00014162063598632812
,Prima numbar.,6.4373016357421875e-06,4.76837158203125e-07
Shortest Vector Problei.,Shortest Vector Problem.,0.002525806427001953,0.0019791126251220703
Forial Iethods ia Certificatioa aad Evaluatioa.,Software Certification Debate: Benefits of Certification.,0.003657102584838867,0.002329111099243164
,Eacryptioa.,6.4373016357421875e-06,7.152557373046875e-07
Cloud Computing.,Investigating the Impact of Cloud Computing Vendor on the Adoption of Cloud Computing.,0.005788326263427734,0.0018074512481689453
Elliptic Curve Cryptography.,Elliptic Curve Cryptography.,0.006961345672607422,0.0024111270904541016
Torut-Bcted Cryptogrcphy.,Distributed Cryptographic Computing on Grid.,0.0009586811065673828,0.0008323192596435547
,Ancrypsion.,6.198883056640625e-06,4.76837158203125e-07
Header-Based Attacks.,Header-Based Attacks.,0.002880096435546875,0.002218008041381836
,Psaudo-Noisa Saquancas (PN-Saquancas).,2.4557113647460938e-05,9.5367431640625e-07
Acquirer.,Acquirer.,1.1444091796875e-05,6.9141387939453125e-06
CDH.,CDH.,2.86102294921875e-06,2.6226043701171875e-06
,Zero-Kaowledge.,7.867813110351562e-06,7.152557373046875e-07
Allipsic Curva Sraca Compusasion.,A Level Set Formulation of Geodesic Curvature Flow on Simplicial Surfaces.,2.7179718017578125e-05,2.8371810913085938e-05
Asyiietric Cryptosystei.,Asymmetric Cryptosystem.,0.0010592937469482422,0.00035381317138671875
,Seader Aaoayiity.,9.775161743164062e-06,7.152557373046875e-07
Advaaced Hash Coipetitioa.,Advanced Hash Competition.,3.0517578125e-05,1.9073486328125e-05
Multilevel Dctcbcte.,A Multilevel Active CM Noise Power Filter for Multilevel Inverters.,0.002986431121826172,0.0010919570922851562
Ovarspanding Pravansion.,Connected Vehicles Fleet Expanding Problems.,8.821487426757812e-05,4.7206878662109375e-05
,Cdwcre.,3.0994415283203125e-06,4.76837158203125e-07
,Firawall.,2.86102294921875e-06,2.384185791015625e-07
Chroot Jail.,Chroot Jail.,5.7220458984375e-06,3.5762786865234375e-06
Entity Retolution.,Entity Retrieval.,0.0005955696105957031,0.0004096031188964844
GOST.,GOST.,4.0531158447265625e-06,3.5762786865234375e-06
Binding Pcttern.,Binding Pattern.,6.794929504394531e-05,3.2901763916015625e-05
,Chaffiag aad Wiaaowiag.,1.3589859008789062e-05,4.76837158203125e-07
Fict-Thcmir Identificction Protocol cnd the Feige-Fict-Thcmir Tigncture Tcheme.,Fiat-Shamir Identification Protocol and the Feige-Fiat-Shamir Signature Scheme.,0.005521535873413086,0.0027022361755371094
,Compromiting Emcnctiont.,1.4781951904296875e-05,9.5367431640625e-07
,Fctt Correlction Cttcck.,1.3828277587890625e-05,2.384185791015625e-07
Ganaric Assacks Againss DLP.,Generic Attacks Against DLP.,0.0002224445343017578,6.175041198730469e-05
Tubexponenticl Time.,Subexponential Time.,0.0009641647338867188,0.0006120204925537109
Ravarsa Public Kay Ancrypsion.,Cryptanalysis of a Public Key Encryption Scheme Using Ergodic Matrices.,0.0002720355987548828,0.00015616416931152344
Synchronous Ssraam Ciphar.,Synchronous Stream Cipher.,0.0012617111206054688,0.0010788440704345703
Mulsipracision Squaring.,Multiprecision Squaring.,4.863739013671875e-05,2.7894973754882812e-05
Proof of Work.,Proof of Work.,0.00046563148498535156,0.00022172927856445312
DeBruijn tequence.,DeBruijn sequence.,1.5020370483398438e-05,1.4781951904296875e-05
Heredity.,Heredity.,4.5299530029296875e-06,8.344650268554688e-06
Copy Protectioa.,Copy Protection.,0.002995729446411133,0.0015270709991455078
Rabin Crypsosyssam.,Rabin Cryptosystem.,1.9550323486328125e-05,2.3126602172851562e-05
,Gcp.,3.0994415283203125e-06,4.76837158203125e-07
Chinete Wcll Model.,Chinese Wall Model.,2.47955322265625e-05,1.9550323486328125e-05
,CPS Carsificasa Pracsica Ssasamans.,2.765655517578125e-05,4.76837158203125e-07
Two-Factor Autheaticatioa.,Two-Factor Authentication.,0.0002560615539550781,7.605552673339844e-05
,Assribusa Carsificasa.,1.0967254638671875e-05,4.76837158203125e-07
,Geae.,1.9073486328125e-06,7.152557373046875e-07
Adwards Coordinasas.,Edwards Coordinates.,0.0020933151245117188,0.001795053482055664
User Autheaticatioa.,User Authentication.,0.00028586387634277344,0.00010132789611816406
,Biomasric Sassing.,1.1682510375976562e-05,4.76837158203125e-07
Bincry exponentiction.,Binary exponentiation.,0.0014495849609375,0.0008368492126464844
Cnthropometric Cuthenticction.,Anthropometric Casualty Estimation Methodologies.,0.0005421638488769531,0.0002028942108154297
Jcmming Retittcnce.,Adversarial Attack on Deep Cross-Modal Hamming Retrieval.,1.239776611328125e-05,6.9141387939453125e-06
Iatrusioa Detectioa ia Ad Hoc aetworks.,Multimedia Ad Hoc and Sensor Networks.,0.00031280517578125,0.0001251697540283203
Diffie-Hellmcn Key Cgreement.,Diffie-Hellman Key Agreement.,0.0003151893615722656,8.749961853027344e-05
,Accass Lisss.,6.198883056640625e-06,4.76837158203125e-07
Elliptic Curves.,Koblitz Elliptic Curves.,0.0013647079467773438,0.0005884170532226562
Discrasionary Accass Consrol Policias (DAC).,Discretionary Access Control Policies (DAC).,0.0002338886260986328,0.00010204315185546875
,Miss-in-sha-Middla Assack.,1.621246337890625e-05,4.76837158203125e-07
Multivcricte Cryptogrcphy.,Multivariate Cryptography.,0.0008459091186523438,0.0007443428039550781
,TTT.,4.291534423828125e-06,7.152557373046875e-07
,Polyinssansiasion.,8.344650268554688e-06,2.384185791015625e-07
Timultcneout Exponentiction.,Fast Exponentiation Using Split Exponents.,0.001851797103881836,0.001041412353515625
,Consrol Vacsors.,1.0251998901367188e-05,7.152557373046875e-07
Lectt Common Multiple.,Least Common Multiple.,0.0017681121826171875,0.0010571479797363281
Phi Function.,Phi Function.,0.0006954669952392578,0.0004706382751464844
PKCS.,PKCS.,4.291534423828125e-06,4.0531158447265625e-06
Levels of Trust.,Levels of Trust.,0.0007605552673339844,0.0004317760467529297
Adminissrasiva Policias in SQL.,Administrative Policies in SQL.,3.0517578125e-05,1.5974044799804688e-05
Tpecific Emitter Identificction (TEI).,Specific Emitter Identification (SEI).,0.0015513896942138672,0.0008919239044189453
,Iaxiis.,4.291534423828125e-06,7.152557373046875e-07
Autocorrelatioa.,Sequence Pairs With Lowest Combined Autocorrelation and Crosscorrelation.,0.0024199485778808594,0.0016531944274902344
Public Key Cryptography.,Public Key Cryptography.,0.005504131317138672,0.0020873546600341797
Imparsonasion Assack.,Kinetic Exclusion Assay of Biomolecules by Aptamer Capture.,1.6450881958007812e-05,1.9311904907226562e-05
,NSA Suisa B.,5.7220458984375e-06,4.76837158203125e-07
OCEP: Optimcl Ctymmetric Encryption Pcdding.,OAEP: Optimal Asymmetric Encryption Padding.,0.010480403900146484,0.005817890167236328
aetwork Baadwidth Deaial of Service (DoS).,Network Bandwidth Denial of Service (DoS).,0.002875089645385742,0.0014047622680664062
,Graat Optioa.,8.344650268554688e-06,9.5367431640625e-07
RSA Problam.,RSA Problem.,1.0013580322265625e-05,2.3365020751953125e-05
Linaar Crypsanalysis for Block Ciphars.,Linear Cryptanalysis for Block Ciphers.,0.001020193099975586,0.0005109310150146484
Boolecn Functiont.,Horn Functions and Submodular Boolean Functions.,0.0012242794036865234,0.0009920597076416016
Cold-Boot Attacks.,Cold-Boot Attacks.,0.0009410381317138672,0.0008461475372314453
Monitoring.,Monitoring.,0.0015697479248046875,0.0012638568878173828
Sypa Chacking and Sacurisy.,Editorial: introduction to hacking and hacktivism.,0.005690336227416992,0.0035164356231689453
Time-Bcted Cccett Control.,It Is All about Control.,0.003757953643798828,0.0029900074005126953
Rcbin Digitcl Tigncture Tcheme.,Rabin Digital Signature Scheme.,2.9087066650390625e-05,7.152557373046875e-06
,Blum Insagar.,6.198883056640625e-06,4.76837158203125e-07
RSA Digital Sigaature Scheie.,RSA Digital Signature Scheme.,0.0017611980438232422,0.001234292984008789
aoaialleability.,Nonmalleability.,0.00014448165893554688,6.270408630371094e-05
Mcchine Recdcble Trcvel Document Tecurity.,Machine Readable Travel Document Security.,0.004769086837768555,0.0031385421752929688
,Shriakiag Geaerator.,1.4543533325195312e-05,7.152557373046875e-07
Pteudo-Noite Tequence (PN-Tequence).,Pseudo-Noise Sequence (PN-Sequence).,5.1021575927734375e-05,2.288818359375e-05
,CRS.,2.384185791015625e-06,7.152557373046875e-07
Thcnnon't Model.,We're Afraid Language Models Aren't Modeling Ambiguity.,1.1205673217773438e-05,5.0067901611328125e-06
aoarepudiable Agreeieat.,Nonrepudiable Agreement.,4.100799560546875e-05,2.09808349609375e-05
HTTP Digest Autheaticatioa.,HTTP Digest Authentication.,2.4318695068359375e-05,1.4066696166992188e-05
Probabilistic Key Shariag.,Probabilistic Key Sharing.,9.72747802734375e-05,4.38690185546875e-05
Keyword-Bcted Retrievcl over Encrypted Dctc.,Keyword-Based Retrieval over Encrypted Data.,0.002170085906982422,0.0011246204376220703
,ACI.,3.814697265625e-06,7.152557373046875e-07
,VTTT.,2.1457672119140625e-06,2.384185791015625e-07
Modulcr Crithmetic.,Arithmetically Saturated Models of Arithmetic.,0.0015957355499267578,0.001230478286743164
Web-Based Security Protocols.,Web-Based Security Protocols.,0.0076711177825927734,0.005054950714111328
Tender Cnonymity.,Sender Anonymity.,9.1552734375e-05,4.0531158447265625e-05
,Non-Mcllecbility.,1.0251998901367188e-05,4.76837158203125e-07
Microdctc Ttctitticcl Ditcloture Control.,Fuzzy Inference for Variable Structure Control.,0.002220630645751953,0.0019197463989257812
Blind Signasura.,Blind Signature.,0.00017952919006347656,5.507469177246094e-05
Allipsic Curva Poins Mulsiplicasion Using Halving.,Elliptic Curve Point Multiplication Using Halving.,0.0009605884552001953,0.0006880760192871094
,Safe Priie.,7.152557373046875e-06,7.152557373046875e-07
Biomasrics for Idansisy Managamans and Fialds of Applicasion.,Biometrics for Identity Management and Fields of Application.,0.0014820098876953125,0.0010364055633544922
Electro-Mcgnetic Fingerprinting.,Electro-Magnetic Fingerprinting.,0.005702018737792969,0.0018420219421386719
,Confirmar Signasuras.,1.430511474609375e-05,9.5367431640625e-07
Formcl Methodt for the Orcnge Book.,Computer Vision Support for the Orthodontic Diagnosis.,0.00124359130859375,0.0009362697601318359
Rule-Based Access Coatrol.,Rule-Based Access Control.,0.005826711654663086,0.0029587745666503906
Digital Sigaature Scheie Based oa IcEliece.,Digital Signature Scheme Based on McEliece.,0.0034580230712890625,0.00283050537109375
Fcctorizction Circuitt.,Short-Circuit Protection Circuits for Silicon-Carbide Power Transistors.,0.0004074573516845703,0.00010991096496582031
Tecond preimcge retittcnce.,Second preimage resistance.,1.8835067749023438e-05,1.049041748046875e-05
Pertoncl Identificction Number (PIN).,Personal Identification Number (PIN).,0.0006115436553955078,0.00022292137145996094
Oae-Way Chaia.,One-Way Chain.,1.1444091796875e-05,1.5974044799804688e-05
Adapsiva Chosan Plainsaxs and Chosan Cipharsaxs Assack.,Adaptive Trapdoor Functions and Chosen-Ciphertext Security.,6.461143493652344e-05,2.7418136596679688e-05
Sacurisy of Cognisiva Radios.,Security of Cognitive Radios.,0.00036716461181640625,0.00013971328735351562
,Mulsicass Aushansicasion.,1.6689300537109375e-05,4.76837158203125e-07
Blowfish.,Blowfish.,3.5762786865234375e-06,6.67572021484375e-06
,Spaakar Biomasrics.,9.059906005859375e-06,2.384185791015625e-07
Confidansialisy Modal.,Multimedia Search with Noisy Modalities: Fusion and Multistage Retrieval.,1.33514404296875e-05,4.0531158447265625e-06
,Key Etcrow.,3.814697265625e-06,4.76837158203125e-07
Millar-Rabin Probabilissic Primalisy Sass.,Miller-Rabin Probabilistic Primality Test.,0.0005507469177246094,0.00019598007202148438
Aggregate Sigaatures.,Aggregate Signatures.,0.0009958744049072266,0.0006177425384521484
CRYPTREC (Japaaese Cryptographic Algorithi Evaluatioa Project).,CRYPTREC (Japanese Cryptographic Algorithm Evaluation Project).,0.011168479919433594,0.003878355026245117
,Kay Ancrypsion Kay.,1.3589859008789062e-05,7.152557373046875e-07
,Massar Kay.,4.76837158203125e-06,2.384185791015625e-07
