Randomized_String,Original_String,Hash_Time_Per_Query,Leven_Time_Per_Query
Implementction Ctpectt of c Ncturcl Lcngucge Underttcnding Tyttem in c Prolog/DB Environment,Implementation Aspects of a Natural Language Understanding System in a Prolog/DB Environment,7.271766662597656e-05,2.2172927856445312e-05
Sort Processiag ia a Deductive Database Systei,Sort Processing in a Deductive Database System,0.002742767333984375,0.0012760162353515625
EFTC: C Dctcbcte Retrievcl Clgebrc for Fecture Termt,Software-Defined Networking (SDN): Layers and Architecture Terminology.,5.4836273193359375e-05,1.0728836059570312e-05
Knowledge in Operction,Knowledge in Operation,0.0011720657348632812,0.0006191730499267578
Aa Overview oa Plaaaiag Applicatioas ia PROTOS-L,An Overview on Planning Applications in PROTOS-L,0.0015697479248046875,0.0013744831085205078
&Uuil;ber Aas&auil;tze zur Darstelluag voa Koazeptea uad Prototypea,&Uuml;ber Ans&auml;tze zur Darstellung von Konzepten und Prototypen,0.000179290771484375,6.031990051269531e-05
Attributive Coacept Descriptioas with Uaioas aad Coipleieats,Attributive Concept Descriptions with Unions and Complements,0.0018799304962158203,0.0014789104461669922
Ein prcktitcher Clgorithmut f&uuml;r die E-Unifikction,Ein praktischer Algorithmus f&uuml;r die E-Unifikation,0.0013153553009033203,0.0006802082061767578
Siiulatioa Sprachlichea Versteheas: Geaerelle Probleie bei der seiaatischea Iaterpretatioa der aat&uuil;rlichea Sprache,Simulation Sprachlichen Verstehens: Generelle Probleme bei der semantischen Interpretation der nat&uuml;rlichen Sprache,0.0016551017761230469,0.0013935565948486328
The Iastitute for Kaowledge Based Systeis ia the IBI Geriaay Scieatific Ceater,The Institute for Knowledge Based Systems in the IBM Germany Scientific Center,0.0020575523376464844,0.001310110092163086
Konzapsion und Implamansiarung von Glaichhais f&uuml;r ainan sablaau-basiarsan Shaoram-Bawaisar,Konzeption und Implementierung von Gleichheit f&uuml;r einen tableau-basierten Theorem-Beweiser,0.000270843505859375,0.00010514259338378906
PROSOS-L: Sowards a Knowladga Basa Programming Languaga,PROTOS-L: Towards a Knowledge Base Programming Language,0.002567291259765625,0.0009236335754394531
Syataktische Iaforiatioaseiaheitea zu deutschea Adjektivea,Syntaktische Informationseinheiten zu deutschen Adjektiven,5.054473876953125e-05,5.7220458984375e-06
On the Interpretction of Equclity Tortt cnd Logic Progrcmming,"On the Interpretation of Equality, Sorts, and Logic Programming",0.0028302669525146484,0.0017101764678955078
DInG - ein Dom&cuml;nen-orientierter Inkrementeller und Integrierter Generctor f&uuml;r koh&cuml;rente Texte,DInG - ein Dom&auml;nen-orientierter Inkrementeller und Integrierter Generator f&uuml;r koh&auml;rente Texte,0.0005645751953125,0.0002732276916503906
Prozedurale Seiaatik. Repr&auil;seatatioa der Sprechergegeawart.,Prozedurale Semantik. Repr&auml;sentation der Sprechergegenwart.,5.53131103515625e-05,1.811981201171875e-05
Elsa&szlig;-Waaderuag f&uuil;r Liaguistea: Exeiplarische Aaalyse uad Repr&auil;seatatioa eiaes Satzes aus eiaer Reisebeschreibuag,Elsa&szlig;-Wanderung f&uuml;r Linguisten: Exemplarische Analyse und Repr&auml;sentation eines Satzes aus einer Reisebeschreibung,9.322166442871094e-05,1.52587890625e-05
"""Dicsionary Dialog"" - Answurf das Funksionsumfangs f&uuml;r aina Banuszarschnissssalla ainas insagriarsan maschinallan/maschinanunsarss&uuml;szsan &Uuml;barsaszungssyssams und prososypischa Arssallung dar Bildschirmfolga f&uuml;r dia Funksion ""Samansischa Ralasion""","""Dictionary Dialog"" - Entwurf des Funktionsumfangs f&uuml;r eine Benutzerschnittstelle eines integrierten maschinellen/maschinenunterst&uuml;tzten &Uuml;bersetzungssystems und prototypische Erstellung der Bildschirmfolge f&uuml;r die Funktion ""Semantische Relation""",0.0010030269622802734,0.0006592273712158203
Zur Bahandlung komplaxar Objaksa in LILOG,Zur Behandlung komplexer Objekte in LILOG,4.124641418457031e-05,5.245208740234375e-06
,Compusasional aspacss of shraa-valuad logic,2.5033950805664062e-05,4.76837158203125e-07
Seiaatics of Logic Prograis with Equatioaal Abstract Data Type Specificatioas,Semantics of Logic Programs with Equational Abstract Data Type Specifications,0.006259441375732422,0.002629518508911133
,Procassing Spasial Knowladga in LILOG,2.3365020751953125e-05,7.152557373046875e-07
A Reusable Lexical Database Tool for Iachiae Traaslatioa,A Reusable Lexical Database Tool for Machine Translation,0.0014276504516601562,0.0011572837829589844
Dar Lambak-Kalk&uuml;l. Aina Logik f&uuml;r laxikalischa Grammasikan,Der Lambek-Kalk&uuml;l. Eine Logik f&uuml;r lexikalische Grammatiken,0.00014352798461914062,5.030632019042969e-05
,Paranshasischa Konssruksionan das Dausschan.,3.314018249511719e-05,4.76837158203125e-07
Syiietric Coordiaatioa: Aa Alteraative Theory of Phrase Structure,Symmetric Coordination: An Alternative Theory of Phrase Structure,0.002835512161254883,0.0020749568939208984
Aa Approach to Iaaage Large Iaheritaace aetworks,Automata Approach to Inexact Tree Pattern Matching Using 1-degree Edit Distance.,0.0006155967712402344,0.00040459632873535156
On the Problem of Mctking Tpecicl Errort by Tericl Tigncture Cnclytit,On the Problem of Masking Special Errors by Serial Signature Analysis,0.0011703968048095703,0.0004756450653076172
Eine dreiwertige Logik zur Vercrbeitung pcrtieller Informction,Eine dreiwertige Logik zur Verarbeitung partieller Information,5.936622619628906e-05,1.7881393432617188e-05
Cn Inference Engine for Function Free Logic Progrcmt,An Inference Engine for Function Free Logic Programs,0.005332231521606445,0.003368377685546875
Aspekte der Geaerieruag voa Wegbeschreibuagea,Aspekte der Generierung von Wegbeschreibungen,6.961822509765625e-05,3.7670135498046875e-05
Das Projekt EXCEPT: Expert-Systei for Coiputer-Aided Eaviroaieatal Plaaaiag Tasks,Das Projekt EXCEPT: Expert-System for Computer-Aided Environmental Planning Tasks,0.0004596710205078125,0.00014066696166992188
A Forial Operatioaal Seiaatics for PROLOG III: Usiag Dyaaiic Algebras,A Formal Operational Semantics for PROLOG III: Using Dynamic Algebras,0.00026798248291015625,9.560585021972656e-05
Subsumsion f&uuml;r aina arwaisarsa assribusiva Sorsanbaschraibungsspracha,Subsumtion f&uuml;r eine erweiterte attributive Sortenbeschreibungssprache,0.0005042552947998047,0.0003113746643066406
Mcthemctitche Grundlcgen der formclen Linguittik - Ein Kompendium,Mathematische Grundlagen der formalen Linguistik - Ein Kompendium,5.4836273193359375e-05,1.5020370483398438e-05
Die Struktur des Lexikoas f&uuil;r LILOG,Die Struktur des Lexikons f&uuml;r LILOG,4.76837158203125e-05,2.0265579223632812e-05
Die Konzeption det EXCEPT-Tyttemt: Ein &Uuml;berblick,Die Konzeption des EXCEPT-Systems: Ein &Uuml;berblick,0.0002429485321044922,6.508827209472656e-05
"Richtuagsaagabe oder Wegkoaaektor? R&auil;iliches ""Zur&uuil;ck"" uad seiae Seiaatik","Richtungsangabe oder Wegkonnektor? R&auml;mliches ""Zur&uuml;ck"" und seine Semantik",5.53131103515625e-05,3.337860107421875e-06
Vor&uuml;barlagungan zur dapiksionalan Rapr&auml;sansasion r&auml;umlichan Wissans,Vor&uuml;berlegungen zur depiktionalen Repr&auml;sentation r&auml;umlichen Wissens,0.00012087821960449219,3.4332275390625e-05
Fully Persisteat B<sup>+</sup>-trees,Fully Persistent B<sup>+</sup>-trees,0.000247955322265625,8.344650268554688e-05
,Dar modala Infinisiv: Synsaksischa odar laxikalischa Baschraibung?,5.4836273193359375e-05,7.152557373046875e-07
,Dctcbcte Tncpthott.,8.344650268554688e-06,7.152557373046875e-07
,"Ct Ecte with ""CT""",6.198883056640625e-06,4.76837158203125e-07
Dateabaakuaterst&uuil;tzuag f&uuil;r wisseasbasierte Systeie,Datenbankunterst&uuml;tzung f&uuml;r wissensbasierte Systeme,7.295608520507812e-05,2.574920654296875e-05
Die Ontologie und Cxiomctik der Wittentbctit von LEU/2 - Erfchrungen Probleme Cutblicke,"Die Ontologie und Axiomatik der Wissensbasis von LEU/2 - Erfahrungen, Probleme, Ausblicke",0.00014400482177734375,4.839897155761719e-05
Temporclet Tchlie&tzlig;en in einem nct&uuml;rlichtprcchlichen Tyttem,Temporales Schlie&szlig;en in einem nat&uuml;rlichsprachlichen System,0.0001266002655029297,4.124641418457031e-05
,Zur iatelligeatea Orgaaisatioa voa Wisseasbest&auil;adea ia k&uuil;astlichea Systeiea,5.793571472167969e-05,4.76837158203125e-07
The Temcntict of Ctterting cnd Retrccting Clcutet to Logic Progrcmt,The Semantics of Asserting and Retracting Clauses to Logic Programs,0.001047372817993164,0.0005571842193603516
Correctnett Proof for the WCM,Correctness Proof for the WAM,0.00013208389282226562,5.364418029785156e-05
Word Order cnd Focut Projection,Convex Optimization without Projection Steps,0.001312255859375,0.0010421276092529297
KL-ONE: Eine Einf&uuml;hrung,KL-ONE: Eine Einf&uuml;hrung,0.0005540847778320312,0.00011682510375976562
Improving sha Concurrancy of Insagrisy Chacks and Wrisa Oparasions,Improving shadows detection for solar radiation numerical models.,0.00022912025451660156,8.988380432128906e-05
&Uuml;ber Vergleichtkonttruktionen,&Uuml;ber Vergleichskonstruktionen,3.528594970703125e-05,1.8358230590820312e-05
Ereignitte: Ihre Logik und Ontologie cut texttemcntitcher Ticht,Ereignisse: Ihre Logik und Ontologie aus textsemantischer Sicht,0.0001556873321533203,5.9604644775390625e-05
Der LILOG-DB Fcct Mcncger: Ein Dctenbcnkkern zur Tpeicherung vcricbel ttrukturierter komplexer Objekte,Der LILOG-DB Fact Manager: Ein Datenbankkern zur Speicherung variabel strukturierter komplexer Objekte,0.0001761913299560547,5.841255187988281e-05
Wissansbasiarsa Syssama in dar Madizin: GMDS/GI Abssracss das 1. gamainsaman Workshops dar AG Axparsansyssama dar GMDS und dar FG Diagnossik und Klassifikasion im GI-Fachausschu&szlig; 1.5 29.-30. M&auml;rz 1990 Haidalbarg,"Wissensbasierte Systeme in der Medizin: GMDS/GI, Abstracts des 1. gemeinsamen Workshops der AG Expertensysteme der GMDS und der FG Diagnostik und Klassifikation im GI-Fachausschu&szlig; 1.5, 29.-30. M&auml;rz 1990, Heidelberg",0.0002770423889160156,6.318092346191406e-05
An Anvironmans for Axparimansasion wish Parsing Ssrasagias,An Environment for Experimentation with Parsing Strategies,3.838539123535156e-05,4.5299530029296875e-06
Logischas Clussaring von PROSOS-L Prozaduran,Logisches Clustering von PROTOS-L Prozeduren,2.574920654296875e-05,2.6226043701171875e-06
Iultiword Lexeies: A Ioaoliagual aad Coatrastive Typology for aLP aad IT,Multiword Lexemes: A Monolingual and Contrastive Typology for NLP and MT,0.00038886070251464844,0.00015354156494140625
C Model Eliminction Cclculut for Generclized Clcutet,A Model Elimination Calculus for Generalized Clauses,8.249282836914062e-05,2.86102294921875e-05
Qucntitctive Cnclyten zu W&ouml;rterb&uuml;chern,Quantitative Analysen zu W&ouml;rterb&uuml;chern,6.461143493652344e-05,2.6226043701171875e-05
Lexiccl Repretentction of Idiomt,Lexical Representation of Idioms,4.601478576660156e-05,2.0503997802734375e-05
The LILOG Kaowledge Represeatatioa Systei,The LILOG Knowledge Representation System,0.0008819103240966797,0.00017547607421875
Mangankonzapsa in Unifikasionsgrammasikan,Mengenkonzepte in Unifikationsgrammatiken,3.123283386230469e-05,3.5762786865234375e-06
Sha Gamma-0 n-ary Ralasional Dasa Basa Insarfaca Spacificasions of Objacss and Oparasions.,The Gamma-0 n-ary Relational Data Base Interface Specifications of Objects and Operations.,8.678436279296875e-05,2.4080276489257812e-05
On sha Sraasmans of Compounds in Machina Sranslasion. A Ssudy,On the Treatment of Compounds in Machine Translation. A Study,0.0003750324249267578,0.0001437664031982422
Posision und Bawagung: Zur Samansik lokalar Varban,Position und Bewegung: Zur Semantik lokaler Verben,3.314018249511719e-05,3.337860107421875e-06
Zur Tyttemctik morphologitcher Pcrcdigmen: Die deuttchen Verben in der Computermorphologie,Zur Systematik morphologischer Paradigmen: Die deutschen Verben in der Computermorphologie,0.0005414485931396484,0.0002384185791015625
C WCM Extention for Type-Conttrcint Logic Progrcmming: Tpecificction cnd Correctnett Proof,A WAM Extension for Type-Constraint Logic Programming: Specification and Correctness Proof,0.0020983219146728516,0.0011823177337646484
Doiaia Restrictioa aad Other Kiads of Refereace Set Operatioas ia Seateace aad Discourse Seiaatics.,Domain Restriction and Other Kinds of Reference Set Operations in Sentence and Discourse Semantics.,0.0007703304290771484,0.0005512237548828125
Uiweltbewertuag iit EXCEPT: Darstelluag aus &ouil;kologischer Sicht,Umweltbewertung mit EXCEPT: Darstellung aus &ouml;kologischer Sicht,0.00010156631469726562,4.553794860839844e-05
Lernverfchren zur Vervolltt&cuml;ndigung von Hornklcutelmengen durch inverte Retolution,Lernverfahren zur Vervollst&auml;ndigung von Hornklauselmengen durch inverse Resolution,9.465217590332031e-05,2.9325485229492188e-05
Ain Baispial zur wissansbasiarsan Produksionsplanung mis PROSOS-L.,Ein Beispiel zur wissensbasierten Produktionsplanung mit PROTOS-L.,6.198883056640625e-05,2.5272369384765625e-05
"Zum Bagriff ""Argumansssruksur"" im Rahman ganarasivar worbildungsshaorasischar Ans&auml;sza","Zum Begriff ""Argumentstruktur"" im Rahmen generativer worbildungstheoretischer Ans&auml;tze",7.367134094238281e-05,2.2649765014648438e-05
Ttcndcrdt f&uuml;r dct Progrcmmieren in Prolog f&uuml;r LILOG Vertion 2.0,"Standards f&uuml;r das Programmieren in Prolog f&uuml;r LILOG, Version 2.0",0.0007863044738769531,0.0007615089416503906
,Sha Sarm Rasriaval Abssracs Machina,2.956390380859375e-05,7.152557373046875e-07
Synsaksischa Analysavorschl&auml;ga zur Bahandlung von lokalan Pr&auml;fixvarban in ainam Syssam f&uuml;r dia Ganariarung von Wagbaschraibungan,Syntaktische Analysevorschl&auml;ge zur Behandlung von lokalen Pr&auml;fixverben in einem System f&uuml;r die Generierung von Wegbeschreibungen,0.0007548332214355469,0.0006132125854492188
Faasura Conssrains Logics for Unificasion Grammars,Feature Constraint Logics for Unification Grammars,0.0002663135528564453,0.00010538101196289062
Ain Sransaksionskonzaps f&uuml;r LILOG,Ein Transaktionskonzept f&uuml;r LILOG,0.00014209747314453125,8.535385131835938e-05
,Disjuactive Uaificatioa,1.0967254638671875e-05,4.76837158203125e-07
,Ereigaisse uad Repr&auil;seatatioaea,1.9073486328125e-05,4.76837158203125e-07
On the Role of Rectoning cbout Chcnge in the Projection of Pretuppotitiont,On the Role of Reasoning about Change in the Projection of Presuppositions,0.005487918853759766,0.00360107421875
A Logical Operatioaal Seiaatics of Full Prolog Part II: Built-ia Predicates for Database Iaaipulatioas,A Logical Operational Semantics of Full Prolog Part II: Built-in Predicates for Database Manipulations,0.001285552978515625,0.0007169246673583984
A Briaf Ovarlook of LILOG-DB,A Brief Overlook of LILOG-DB,1.9311904907226562e-05,6.67572021484375e-06
Leistuagsaaalyse des Dateabaaksysteis LILOG-DB,Leistungsanalyse des Datenbanksystems LILOG-DB,3.170967102050781e-05,1.430511474609375e-05
RENDEZVOUT Vertion 1: Cn Experimentcl Englith Lcngucge Query Formulction Tyttem for Cctucl Utert of Relctioncl Dctc Bctet.,RENDEZVOUS Version 1: An Experimental English Language Query Formulation System for Casual Users of Relational Data Bases.,0.0011832714080810547,0.0008461475372314453
Modclt cnd the Tcope of Negction On the Trectment of Optionclity in HPTG Tome Propertiet of Negction in Germcn.,"Modals and the Scope of Negation, On the Treatment of Optionality in HPSG, Some Properties of Negation in German.",0.0006566047668457031,0.0002574920654296875
Tcblecu Cclculut for Order Torted Logic,Tableau Calculus for Order Sorted Logic,5.507469177246094e-05,3.123283386230469e-05
Parsiagstrategiea f&uuil;r Uaifikatioasgraiiatikea iit ID/LP-Regela,Parsingstrategien f&uuml;r Unifikationsgrammatiken mit ID/LP-Regeln,4.6253204345703125e-05,2.86102294921875e-06
Sort-Lattice Iaaageieat ia LILOG-DB,Sort-Lattice Management in LILOG-DB,2.1219253540039062e-05,2.1457672119140625e-06
Sorted Feature Teris aad Relatioaal Depeadeacies,Sorted Feature Terms and Relational Dependencies,0.0008356571197509766,0.0006661415100097656
Reasoaiag for Text Uaderstaadiag - Kaowledge Processiag ia the 1st LILOG-Prototype,Reasoning for Text Understanding - Knowledge Processing in the 1st LILOG-Prototype,0.0014982223510742188,0.0011527538299560547
Zur Synsax pr&auml;nominalar Alamansa in ainar kasagorialan Unifikasionsgrammasik das Dausschan,Zur Syntax pr&auml;nominaler Elemente in einer kategorialen Unifikationsgrammatik des Deutschen,7.200241088867188e-05,1.0013580322265625e-05
Wissansbasisvarwalsung f&uuml;r LILOG,Wissensbasisverwaltung f&uuml;r LILOG,0.00040221214294433594,0.0001270771026611328
How to Fit the Laibek Calculus iato the Choisky Hierarchy,How to Fit the Lambek Calculus into the Chomsky Hierarchy,0.00019931793212890625,6.628036499023438e-05
Erweiteruag der Wisseasrepr&auil;seatatioassprache L-LILOG ui Koastrukte zur Spezifikatioa voa Koatrolliaforiatioa,Erweiterung der Wissensrepr&auml;sentationssprache L-LILOG um Konstrukte zur Spezifikation von Kontrollinformation,0.0001983642578125,4.5299530029296875e-05
Ttrctegien zur Pronominclitierung,Strategien zur Pronominalisierung,3.147125244140625e-05,1.7642974853515625e-05
Iadex Path Leagth Evaluatioa for the Research Storage Systei of Systei R.,Index Path Length Evaluation for the Research Storage System of System R.,0.003008604049682617,0.0016047954559326172
"""Der Film &ouml;ded dct Publikum"" - Zum Cufbcu einet mctchinenletbcren W&ouml;rterbucht f&uuml;r deuttche Verben","""Der Film &ouml;ded das Publikum"" - Zum Aufbau eines maschinenlesbaren W&ouml;rterbuchs f&uuml;r deutsche Verben",0.0006527900695800781,0.0006024837493896484
Oparasionan in arwaisarsan Sypunifikasionsformalisman,Operationen in erweiterten Typunifikationsformalismen,4.4345855712890625e-05,8.821487426757812e-06
WabS - ain Syssam zur Ganariarung von Wagbaschraibungan,Szenario-basierte Testverfahren zur Zertifizierung von Wasserzeichen.,3.838539123535156e-05,9.5367431640625e-06
Ttctittitche Untertuchungen cn eintprcchigen Zeitungttexten,Statistische Untersuchungen an einsprachigen Zeitungstexten,4.1484832763671875e-05,2.6226043701171875e-06
Internctioncl Workthop on Terminologiccl Logict - Proceedingt,International Workshop on Terminological Logics - Proceedings,0.0004832744598388672,0.00022101402282714844
LILOG - Liaguistische uad logische Iethodea f&uuil;r das iaschiaelle Verstehea des Deutschea - Projektbeschreibuag,LILOG - Linguistische und logische Methoden f&uuml;r das maschinelle Verstehen des Deutschen - Projektbeschreibung,9.703636169433594e-05,2.8371810913085938e-05
Mcthemcticcl Logic cnd Crtificicl Intelligence,Computational Intelligence (Computational Intelligence).,0.0017659664154052734,0.0015532970428466797
,Synsaksischa Markmala dausscha Subssansiva,3.528594970703125e-05,7.152557373046875e-07
Die Behcndlung von mehrdeutigen Verben in der Mctchinellen &Uuml;bertetzung,Die Behandlung von mehrdeutigen Verben in der Maschinellen &Uuml;bersetzung,0.00011920928955078125,4.673004150390625e-05
Unsarsuchung zur varsailsan Produksionsplanung mis Mashodan dar logischan Programmiarung,Untersuchung zur verteilten Produktionsplanung mit Methoden der logischen Programmierung,0.0003459453582763672,0.0001327991485595703
Ttepwite Toftwcre Development with Clgebrcic Tpecificctiont,Stepwise Software Development with Algebraic Specifications,0.003589630126953125,0.002146005630493164
Sypas Modulas and Dasabasas in sha Logic Programming Languaga PROSOS-L,Forum as a Logic Programming Language.,0.007712602615356445,0.0028676986694335938
The Kaowledge Represeatatioa Laaguage L<sub>LILOG</sub>,The Knowledge Representation Language L<sub>LILOG</sub>,0.0009589195251464844,0.0001811981201171875
Aina Prolog-Shaoria f&uuml;r zaislicha Baziahungan zwischan Araignissan,Einsatz von Social Media f&uuml;r politische Kommunikation in Deutschland.,8.606910705566406e-05,2.5272369384765625e-05
The Stuttgart Type Uaificatioa Forialisi - User Iaaual,The Stuttgart Type Unification Formalism - User Manual,4.5299530029296875e-05,1.9550323486328125e-05
Lokale Verbea uad Pr&auil;positioaea: Seiaatische uad koazeptuelle Verarbeituag ia LEU II,Lokale Verben und Pr&auml;positionen: Semantische und konzeptuelle Verarbeitung in LEU II,0.00010204315185546875,2.7418136596679688e-05
,ILFA Iaterface Coacept,1.5020370483398438e-05,7.152557373046875e-07
Sransacsions and Consissancy in Dissribusad Dasabasa Syssams.,Transactions and Consistency in Distributed Database Systems.,0.0004553794860839844,0.00020241737365722656
Knowledge Repretentction in LILOG,Knowledge Representation in LILOG,0.0010721683502197266,0.0002880096435546875
A Logical Oparasional Samansics of Full Prolog Pars III: Buils-in Pradicasas for Filas Sarms Arishmasic and Inpus-Ouspus,"A Logical Operational Semantics of Full Prolog Part III: Built-in Predicates for Files, Terms, Arithmetic and Input-Output",0.00010085105895996094,2.4080276489257812e-05
Uting Knowledge-Bcted Methodt to Cdminittrcte cn Cccett Control Tyttem,Formulating Knowledge-Based Cloud Identity Selection.,0.0026006698608398438,0.0014255046844482422
Zur Verarbeituag voa Lokalisieruagsausdr&uuil;ckea ia eiaei hybridea Systei,Zur Verarbeitung von Lokalisierungsausdr&uuml;cken in einem hybriden System,0.00010538101196289062,4.124641418457031e-05
Iategratioa voa Coastraiats ia die L<sub>LILOG</sub> Sorteabeschreibuagssprache,Integration von Constraints in die L<sub>LILOG</sub> Sortenbeschreibungssprache,6.008148193359375e-05,1.0728836059570312e-05
Mentcle Bilder und Wegbedeutungen,Mentale Bilder und Wegbedeutungen,2.2649765014648438e-05,1.1682510375976562e-05
Pluralbahandlung in nas&uuml;rlichsprachlichan Wissansvarabaisungssyssaman,Pluralbehandlung in nat&uuml;rlichsprachlichen Wissensverabeitungssystemen,0.00015401840209960938,3.719329833984375e-05
Cn Order-Torted Logic for Knowledge Repretentction Tyttemt,An Order-Sorted Logic for Knowledge Representation Systems,0.003172159194946289,0.0013914108276367188
